jobid,total_energy
368986,108400.0
368991,110000.0
369010,112700.0
369019,111000.0
368988,109600.0
368987,108000.0
369018,113000.0
369015,110300.0
369002,110000.0
368993,114000.0
369006,111800.0
369007,110400.0
368998,114500.0
369014,114000.0
369013,115000.0
369008,115000.0
368992,113900.0
369017,118000.0
368995,115700.0
369001,114600.0
368989,118800.0
367217,85893000.0
366884,15971300.0
346900,777761000.0
360649,167522000.0
369024,400700.0
369026,408000.0
369028,412000.0
369025,399900.0
369022,416000.0
369040,397700.0
369030,384000.0
369035,399200.0
369037,379000.0
369047,410600.0
369031,416000.0
369052,417000.0
369042,413000.0
369045,411700.0
369039,392000.0
369053,411500.0
369044,409000.0
369048,407700.0
369033,415000.0
369032,400000.0
369059,419000.0
369043,413000.0
369055,429000.0
369064,410100.0
369066,408300.0
369068,406000.0
369069,396100.0
369072,407000.0
369065,404000.0
369073,397600.0
369074,382000.0
369077,375800.0
369083,407000.0
369080,412600.0
369081,413000.0
369076,404700.0
369079,415800.0
366360,56823800.0
369087,90700.0
346904,708452000.0
369122,117000.0
369109,120300.0
369116,121600.0
369094,117400.0
369093,116000.0
369120,121000.0
369101,123200.0
369118,121000.0
369092,121000.0
369121,120000.0
369099,114900.0
369102,120200.0
369095,122000.0
369114,124000.0
369108,121000.0
369112,120000.0
369119,121000.0
369106,116200.0
369110,124000.0
369100,118000.0
369104,118500.0
369111,127600.0
369126,113100.0
369127,110100.0
369130,112100.0
369131,109000.0
369132,109000.0
369141,109000.0
369133,106000.0
369140,113000.0
369137,115000.0
369139,111200.0
369134,116200.0
369135,115000.0
369143,112000.0
369148,109000.0
369146,112400.0
369147,111000.0
369150,111700.0
369145,112000.0
369154,107300.0
369151,108000.0
369153,110000.0
369091,113700.0
346903,726027000.0
369089,933600.0
369159,300800.0
361005,202968000.0
369156,1329000.0
369179,390000.0
369188,410000.0
369178,413000.0
369181,391900.0
369175,413000.0
369177,383000.0
369165,379000.0
369170,395000.0
369187,416500.0
369190,393930.0
369184,410500.0
369168,418000.0
369180,400400.0
369176,402000.0
369196,390000.0
369198,394000.0
369160,1934600.0
369211,409000.0
369206,412700.0
369209,390400.0
369217,380000.0
369215,390240.0
369200,395800.0
369214,413400.0
369219,390000.0
369204,418000.0
369224,396600.0
369222,417000.0
369225,398000.0
369220,413500.0
369216,388000.0
368604,64098600.0
367593,28147000.0
369230,391200.0
369232,1176500.0
369236,50000.0
366886,16529000.0
369161,3427330.0
369238,54820.0
346906,682226000.0
369253,110300.0
369250,112000.0
369251,109000.0
369264,117200.0
369261,110000.0
369252,119300.0
369254,111700.0
369265,117000.0
369259,111000.0
369263,111000.0
369256,114000.0
369248,113000.0
369267,112820.0
369270,110000.0
369271,110000.0
369274,115000.0
369272,115900.0
369278,110000.0
369289,108170.0
369282,105000.0
369283,115000.0
369280,107000.0
369285,109000.0
369288,110000.0
369290,111000.0
369287,110000.0
369293,108000.0
369298,113400.0
369301,114300.0
369303,110000.0
369306,115000.0
369302,110200.0
369245,106000.0
369304,109120.0
369308,106000.0
350325,758894000.0
363465,2196310000.0
346907,704064000.0
368534,428400000.0
346905,729067000.0
369086,30483600.0
369311,531600.0
366887,16597000.0
369320,41880.0
369329,51060.0
346908,745604000.0
346909,756305000.0
369332,62530.0
369398,40600.0
369397,147960.0
369363,379000.0
369360,398000.0
369357,389000.0
369344,414200.0
369355,403000.0
369361,395700.0
369358,411000.0
369354,411000.0
369339,420000.0
369362,394000.0
369345,416800.0
369336,404000.0
369334,396000.0
369347,411000.0
369337,404200.0
369340,406700.0
369338,408400.0
369381,408000.0
369367,402800.0
369373,414000.0
369393,411000.0
369369,417000.0
369384,407000.0
369372,380800.0
369376,407000.0
369380,396700.0
369383,430000.0
369375,420000.0
369392,407600.0
369388,424000.0
369366,422000.0
369364,403300.0
369378,410300.0
369323,405700.0
365103,17445400.0
365288,17013000.0
369417,89000.0
369427,105000.0
369429,107000.0
369431,106000.0
369432,110000.0
369433,104000.0
369400,3485080.0
369435,108000.0
369437,106000.0
369439,105000.0
369442,106000.0
369443,74730.0
369445,107000.0
369447,104000.0
369448,105000.0
369449,103000.0
368952,172471000.0
368953,102664000.0
368884,57314000.0
369450,109000.0
369454,109000.0
369456,109000.0
369452,109000.0
369460,105400.0
369463,108000.0
369467,112600.0
369465,109000.0
369462,109000.0
369471,113100.0
369473,113000.0
369472,114000.0
369485,64520.0
369477,104500.0
369478,108000.0
369481,110000.0
369482,115000.0
369483,111000.0
369488,108600.0
369491,108000.0
369492,108000.0
369494,106000.0
369495,108000.0
369499,110100.0
369498,108000.0
369501,108000.0
369426,109000.0
346911,648256000.0
368954,172435000.0
363553,154773000.0
363565,174520000.0
367033,320241000.0
369517,106000.0
369520,112000.0
369518,111000.0
369515,116000.0
369529,113000.0
369519,114200.0
369527,109000.0
369534,110600.0
369533,112000.0
369540,111000.0
369543,109000.0
369541,116000.0
369545,114600.0
369546,107000.0
369549,114000.0
369552,113000.0
369550,115000.0
369556,109000.0
369558,113000.0
369561,114100.0
369562,106000.0
369566,110100.0
369571,112000.0
369567,112000.0
369572,109000.0
369577,111200.0
363477,641205000.0
369578,106000.0
369579,113000.0
369506,3319000.0
369584,110000.0
369586,110000.0
369587,114000.0
369589,108000.0
369593,113700.0
369594,105000.0
369595,116700.0
369597,112000.0
369598,115000.0
369601,111100.0
369604,112000.0
369607,111000.0
369608,107000.0
369612,111600.0
369613,107000.0
369615,111000.0
369616,116200.0
369617,114000.0
369622,109700.0
369623,114000.0
369625,114000.0
369627,107000.0
369631,111300.0
369632,105000.0
369634,114500.0
369633,111000.0
369636,113000.0
369641,111100.0
369513,109000.0
346912,702372000.0
369505,1626000.0
369666,1390210.0
369667,523800.0
369668,546000.0
369669,181000.0
369665,1496200.0
369509,1060760.0
369794,72000.0
369664,174000.0
369892,57000.0
369795,249000.0
369947,51200.0
369915,164000.0
363684,166483000.0
363687,170204000.0
363688,160804000.0
363692,180167000.0
363698,172410000.0
360964,30538000.0
363760,115699000.0
360962,32090600.0
369162,13874500.0
367978,80979000.0
369963,51000.0
346384,208324000.0
346394,207305000.0
346401,210754000.0
346599,166667000.0
346615,175083000.0
369966,776000.0
369990,784343.0
366408,54015000.0
369981,397000.0
369983,397400.0
369982,403000.0
369977,413000.0
369979,410000.0
369988,407000.0
323758,167847000.0
323773,164892000.0
239375,106798000.0
369992,363000.0
369998,394400.0
369997,400900.0
369993,405000.0
369995,413200.0
369996,400200.0
369994,397000.0
370003,402000.0
370004,402000.0
370007,397000.0
370010,409300.0
370009,404000.0
370012,408000.0
370018,396000.0
369956,1639000.0
370019,428000.0
370020,392000.0
370025,360000.0
370029,408600.0
370024,400500.0
370027,403000.0
370031,381000.0
370022,412400.0
370028,422700.0
369459,31562400.0
370030,415900.0
370057,42000.0
370035,395000.0
370034,402000.0
370037,393800.0
370040,406800.0
370043,408000.0
370045,409000.0
370048,395000.0
370050,401000.0
370055,186010.0
370052,412000.0
370053,386000.0
370058,408800.0
370060,396800.0
370059,396500.0
370062,391300.0
370061,382400.0
370073,394000.0
370072,390000.0
370075,388600.0
370070,390000.0
370069,388100.0
370065,409000.0
370077,360000.0
370078,397000.0
370079,392000.0
370080,391900.0
370083,409600.0
370089,399000.0
370091,400000.0
370092,394000.0
370094,407600.0
370095,408000.0
370096,388000.0
370101,389300.0
370100,393000.0
370099,412500.0
370102,383000.0
370103,395800.0
346913,727157000.0
370105,397000.0
369973,390700.0
370108,392000.0
370113,2016430.0
346914,712364000.0
365291,2175030000.0
365338,18808000.0
369090,69407200.0
370125,50700.0
370128,88600.0
370136,108000.0
370133,108000.0
370137,111000.0
370132,111000.0
370131,111600.0
370138,107000.0
370140,110000.0
370139,109000.0
370145,107300.0
370144,108000.0
370147,108000.0
370148,109000.0
370149,110000.0
370151,111400.0
370152,111000.0
370155,106000.0
370156,111000.0
370157,107000.0
370159,108100.0
370160,109000.0
346915,715030000.0
370163,111000.0
370164,110000.0
370167,107800.0
370165,110000.0
370169,111000.0
370177,109000.0
370189,108500.0
370172,109000.0
370171,108000.0
370197,117000.0
370173,112000.0
370178,111400.0
370183,106200.0
370175,114000.0
370179,106000.0
370188,114000.0
370200,113000.0
370195,112000.0
370176,113000.0
370190,113200.0
370187,114000.0
370174,111100.0
370185,112400.0
370186,113000.0
370192,113600.0
370204,108000.0
370203,110000.0
370205,107800.0
370207,109000.0
370209,109000.0
370213,106000.0
370222,104200.0
370212,109300.0
370225,108000.0
370214,110000.0
370217,105000.0
370215,114000.0
370226,102900.0
370216,110400.0
370231,111000.0
370236,108500.0
370228,112100.0
370235,110000.0
370229,114000.0
370232,112000.0
370233,114000.0
370241,109800.0
370239,109700.0
370240,111000.0
370243,109000.0
370244,112000.0
370245,107000.0
370248,109000.0
370247,108000.0
370251,106000.0
370252,104800.0
370254,107400.0
370257,110000.0
370256,110700.0
370129,105000.0
364585,162046000.0
369237,67654000.0
370127,16359000.0
370261,1065600.0
364602,224530000.0
370262,2039310.0
370211,1219000.0
370146,1563900.0
346916,737609000.0
364768,155904000.0
370266,385500.0
370275,404000.0
370273,398000.0
370271,395500.0
370277,379900.0
370269,398000.0
370270,409400.0
370279,2028410.0
360975,35493000.0
370285,394000.0
370283,402000.0
370282,387600.0
370290,396000.0
370291,405000.0
370288,382000.0
370287,400900.0
364896,405679000.0
346917,686418000.0
370296,382000.0
370297,397000.0
370298,408000.0
370303,406500.0
370307,393000.0
370304,381600.0
370302,404000.0
370300,397300.0
370310,2073250.0
370318,387000.0
370312,395800.0
370314,398700.0
370335,411000.0
370323,390000.0
370342,414000.0
370332,406000.0
370326,403400.0
370311,392000.0
370346,396000.0
370343,412000.0
370345,413000.0
370319,412000.0
370340,399700.0
370330,393000.0
370329,391000.0
370334,397000.0
370315,421000.0
370111,49461800.0
370347,384700.0
370349,397000.0
370354,392200.0
370355,375500.0
370358,383700.0
370351,409000.0
370357,399000.0
370353,415000.0
370368,390100.0
370377,399000.0
370367,387000.0
370373,409000.0
370371,409000.0
370380,385000.0
370381,405000.0
370383,389000.0
370370,396600.0
346920,635767000.0
370384,407000.0
370369,395000.0
370392,385000.0
370376,406400.0
370389,387000.0
370390,391900.0
370394,392000.0
370388,415000.0
346918,668873000.0
370401,50000.0
370403,144300.0
370404,216000.0
360976,40000000.0
370407,1318670.0
370406,627000.0
346919,668747000.0
346921,597173000.0
370408,241000.0
366890,24018000.0
366888,25684000.0
370419,109000.0
370414,149000.0
370415,193000.0
370399,10473000.0
370421,202000.0
370281,1424000.0
370423,542000.0
370416,371000.0
370425,212000.0
370427,264000.0
370417,1080000.0
370424,1454000.0
370428,402000.0
370437,91000.0
370418,2631200.0
370439,126000.0
370429,910000.0
370442,73000.0
370443,87000.0
366325,29226000.0
370445,140000.0
370430,1724000.0
370441,600000.0
370440,358000.0
370446,290000.0
370452,136000.0
370453,328000.0
370447,617467.0
370461,124000.0
370462,156000.0
369312,429807000.0
370463,227000.0
370464,474000.0
370465,1008000.0
370484,111000.0
370479,108000.0
370491,110000.0
370489,113000.0
370493,111000.0
370485,110700.0
370478,108500.0
370482,114000.0
370499,117000.0
370498,118000.0
370502,117000.0
370508,112400.0
370497,116000.0
370505,114500.0
370494,123000.0
370509,117000.0
346922,669213000.0
370511,112000.0
370512,113000.0
370522,115000.0
370521,110600.0
370518,114000.0
370520,112000.0
370523,111000.0
370526,115000.0
366340,303964000.0
370533,104600.0
370528,111600.0
370549,108000.0
370557,112000.0
370545,112000.0
370544,115000.0
370540,112000.0
370537,116000.0
370535,112650.0
370534,116000.0
370547,113700.0
370552,118000.0
370539,120000.0
370529,113100.0
370556,114500.0
370542,118000.0
370562,111000.0
370565,112000.0
370566,109000.0
370564,111000.0
370571,110000.0
370567,110100.0
370573,110100.0
370576,115000.0
370580,111000.0
370578,112000.0
370579,108000.0
370577,107000.0
370581,103200.0
370583,108000.0
370587,111000.0
370584,109000.0
370586,106000.0
370590,111000.0
370598,112000.0
370591,110000.0
370601,113000.0
370597,109100.0
370602,111000.0
370432,863000.0
370431,936000.0
366343,574517000.0
346910,1134710000.0
370471,1747490.0
370434,1436000.0
366696,91159000.0
370475,1645000.0
346923,609463000.0
366733,91400700.0
370614,522106.0
370395,43403000.0
370719,382500.0
370616,701000.0
370725,387000.0
370728,400000.0
366999,401674000.0
370731,382000.0
370734,162688.0
370738,396000.0
370740,398300.0
370742,405000.0
370747,379900.0
370743,412000.0
370745,439500.0
370610,1604000.0
370753,206160.0
366642,570662000.0
369231,38468500.0
370617,1749000.0
370755,402000.0
370756,393200.0
370759,397000.0
370762,394000.0
370761,388700.0
370767,382000.0
370768,393000.0
370771,392000.0
370774,430000.0
370775,389000.0
370770,403000.0
370777,401000.0
370778,392400.0
370783,390000.0
370785,398000.0
370786,387700.0
370799,234744.0
370791,387000.0
370792,390000.0
370793,392700.0
370796,382100.0
370797,396000.0
346924,629773000.0
370802,391000.0
370804,408000.0
370806,394000.0
370801,390000.0
370808,391100.0
370807,409000.0
370280,47024000.0
370811,399000.0
370813,392000.0
370814,388600.0
370864,49000.0
370817,385000.0
370818,390000.0
370822,382000.0
370823,380100.0
370824,397000.0
370865,234390.0
370841,373000.0
370848,396350.0
370849,388000.0
370851,390000.0
370833,392000.0
370861,394000.0
370829,398000.0
370847,395000.0
370831,378700.0
370854,398000.0
370835,412000.0
370845,407900.0
370827,398000.0
370846,402900.0
370863,400000.0
370836,411000.0
370858,388000.0
370842,384000.0
370828,398000.0
370832,407800.0
370860,404000.0
370718,391700.0
370855,405000.0
370064,107440000.0
370868,57480.0
370118,174576000.0
370871,1184370.0
370620,1491000.0
370619,1497000.0
366954,188874000.0
366996,194416000.0
370883,136730.0
370622,1522000.0
370625,1505000.0
367028,153733000.0
367027,153681000.0
366909,253418000.0
368673,70127700.0
368674,69798100.0
370900,108420.0
366981,421117000.0
368676,70284000.0
368677,73142000.0
370903,111400.0
370906,111520.0
370910,109000.0
370909,116000.0
370914,110000.0
370915,120000.0
368678,74221400.0
370916,110400.0
367001,425680000.0
366998,423704000.0
370919,107610.0
369158,40947000.0
370922,107000.0
370920,109000.0
368682,70410500.0
370925,109000.0
370927,120100.0
370928,115200.0
370929,110700.0
370933,107000.0
370931,109600.0
370934,111000.0
370938,110000.0
370937,112000.0
370939,108940.0
370941,108000.0
370942,112000.0
370940,110000.0
370955,109400.0
370956,106000.0
370958,117000.0
370959,114400.0
370960,108300.0
370965,103900.0
370964,110000.0
370970,109200.0
370963,107200.0
370966,111000.0
370969,111000.0
370971,108000.0
370972,107000.0
370974,107000.0
370981,108000.0
370982,106300.0
370984,113700.0
370985,113200.0
370986,107800.0
370991,106700.0
370989,104400.0
370992,108420.0
370990,110000.0
370994,109000.0
370995,111000.0
370998,106000.0
370999,110000.0
371001,110000.0
371004,108000.0
371006,106300.0
371009,117000.0
371010,114200.0
371011,107500.0
371013,106560.0
371012,103600.0
371015,104700.0
371017,109000.0
371019,109000.0
371022,108000.0
371023,107000.0
371024,106000.0
371026,107000.0
371030,105000.0
371032,104900.0
371035,115200.0
371036,114300.0
371037,108300.0
371038,107800.0
371039,104400.0
371042,108000.0
371041,108300.0
370895,111000.0
370893,985216.0
370626,1504500.0
370627,1511000.0
371031,304100.0
367036,421339000.0
370628,1559500.0
370629,1504000.0
367034,193909000.0
367029,184228000.0
367032,430656000.0
370631,1556000.0
370632,1529000.0
367035,434308000.0
370633,1609000.0
338801,163212000.0
338808,171121000.0
369952,44753000.0
371058,2034400.0
346925,664639000.0
338833,170837000.0
338841,171596000.0
338848,165401000.0
338938,169466000.0
338945,178305000.0
338954,166307000.0
371056,528000.0
339275,165509000.0
339317,168906000.0
371057,517000.0
371059,509000.0
371060,516000.0
371067,87000.0
370870,2620000.0
370977,7676000.0
367055,94542800.0
368818,83698000.0
339922,151478000.0
370635,1439000.0
370636,1497000.0
370637,1655000.0
370867,32429200.0
370263,64062800.0
371078,395900.0
346926,683193000.0
371080,402000.0
371089,391000.0
371084,392800.0
371087,400000.0
371082,411900.0
371088,392000.0
371083,414500.0
371094,395000.0
371093,410000.0
370640,1568000.0
371096,395500.0
371091,1228900.0
371098,384000.0
371106,379900.0
371105,398400.0
371100,413400.0
371112,394300.0
371101,388000.0
371107,397800.0
371103,390700.0
371108,376300.0
371102,399100.0
371111,402700.0
371104,407500.0
371113,401000.0
371116,411000.0
371114,400600.0
371110,397000.0
371099,412900.0
370907,3713000.0
370639,1653000.0
371119,406000.0
371120,392000.0
371122,430000.0
371121,400100.0
371125,387000.0
371124,411800.0
371127,407300.0
371131,388000.0
371133,408000.0
371134,400000.0
370647,1463300.0
371140,388000.0
371139,406000.0
371138,396300.0
371137,396800.0
371136,397800.0
371143,389000.0
371149,385500.0
371154,399500.0
371145,386600.0
371147,401600.0
371146,405300.0
371156,396300.0
371157,396000.0
371148,420500.0
371155,401200.0
371150,402900.0
371153,378500.0
371159,405000.0
371151,398600.0
371162,397000.0
371163,394000.0
371164,402900.0
371166,393000.0
371165,392600.0
371167,404000.0
371169,400000.0
371172,394200.0
371173,387000.0
371168,404000.0
371174,412200.0
371175,401700.0
370648,1591000.0
370649,1542400.0
371178,391000.0
371180,410000.0
370651,1584000.0
371184,397000.0
371185,379400.0
370653,1501000.0
371186,387000.0
371189,388000.0
371187,407200.0
371188,393400.0
371190,393200.0
371194,380000.0
371195,387000.0
371197,397600.0
371202,389800.0
371206,393600.0
371199,379900.0
371201,395300.0
371204,396000.0
371200,399400.0
371205,400100.0
371207,375300.0
371203,422400.0
370924,18698700.0
371128,14219500.0
371073,3790000.0
346927,692842000.0
371074,3834000.0
370661,1439000.0
370660,1516000.0
370659,1570000.0
371221,358600.0
370654,1590470.0
370656,1747000.0
370669,1455000.0
370665,1552000.0
370673,1314000.0
370662,1650200.0
370671,1438000.0
370723,46243200.0
371222,82000.0
370674,1471000.0
371219,1007620.0
371228,123790.0
370675,1416000.0
370677,1409000.0
370678,1439340.0
370676,1540000.0
371233,105000.0
371234,100620.0
371235,100000.0
370681,1686200.0
370687,1417000.0
371237,105000.0
371238,101830.0
371240,100000.0
371242,110300.0
371243,105000.0
371244,104000.0
370686,1462000.0
371246,103080.0
370689,1454900.0
370690,1429000.0
371248,100000.0
370685,1645000.0
371251,111200.0
371252,104000.0
371254,103000.0
371255,103000.0
346930,640611000.0
371257,102050.0
371259,102200.0
371261,100900.0
370694,1641400.0
371262,100000.0
371264,103000.0
370698,1471000.0
370697,1571500.0
370692,1592900.0
371269,104000.0
371268,113700.0
371232,510930.0
371271,104000.0
371272,101000.0
370693,1570690.0
371276,103000.0
371297,108000.0
371294,111000.0
371291,104300.0
371300,109100.0
371279,106000.0
371292,109000.0
371273,110600.0
371275,113000.0
371285,113000.0
371283,109600.0
371281,114000.0
371280,113300.0
371302,109000.0
371298,117000.0
371306,104720.0
371308,104000.0
371310,100400.0
371311,111600.0
371313,105000.0
371312,100000.0
371316,105000.0
370699,1560000.0
371317,105000.0
371321,104700.0
371323,110500.0
371324,105000.0
371328,104000.0
371329,100000.0
371330,103870.0
371338,106000.0
371333,99000.0
371344,105900.0
371346,106000.0
371340,101700.0
371342,109000.0
371357,107600.0
371350,106900.0
371358,102460.0
371354,109000.0
371360,108000.0
371353,105200.0
371356,109000.0
371351,105000.0
371359,112000.0
367174,80136600.0
367178,87146300.0
371462,63800.0
367179,82634000.0
367181,82519000.0
346928,730396000.0
367183,80603600.0
367185,83760000.0
367189,83084000.0
346933,645603000.0
346931,682092000.0
367207,69269000.0
370700,1513000.0
371493,382000.0
371464,1076800.0
371498,40500.0
371495,423000.0
346929,730260000.0
371503,408000.0
371533,389300.0
371525,394000.0
371531,400000.0
371504,370050.0
371527,399000.0
371518,404000.0
371513,396100.0
371515,390300.0
371520,412000.0
371507,386000.0
371534,413000.0
371524,393000.0
371506,409100.0
371510,397800.0
371529,407000.0
371521,414000.0
371231,2534000.0
371540,412000.0
371501,842100.0
371544,388000.0
371546,394000.0
371567,398500.0
371552,395000.0
371555,368720.0
371558,405000.0
371541,395700.0
371569,393000.0
371562,407000.0
371556,396200.0
371568,389900.0
371557,388100.0
371561,389000.0
371563,387000.0
371554,405000.0
371572,402000.0
371573,388000.0
371577,414000.0
371578,389000.0
371587,401900.0
371229,117522000.0
371594,404000.0
371598,382700.0
371596,397000.0
371580,402000.0
371589,401000.0
371597,394300.0
371588,372550.0
371595,406000.0
371603,383000.0
371604,399000.0
371593,396300.0
371601,390000.0
371607,398000.0
371599,398300.0
346932,742348000.0
371616,163333.0
367246,78782000.0
367265,83862500.0
371612,386000.0
371638,154800.0
371618,420000.0
371640,180000.0
371627,393000.0
371622,386000.0
371628,400000.0
371494,414200.0
371076,79700.0
370474,430179000.0
371663,109000.0
371665,92000.0
371658,109000.0
371662,108000.0
371660,112000.0
371661,110000.0
371654,112000.0
371651,110100.0
371664,105000.0
370976,58530000.0
371671,107000.0
371673,106000.0
371672,107000.0
371676,106000.0
371674,106200.0
371680,100000.0
371678,108000.0
371679,107000.0
371681,104900.0
371670,106000.0
371061,58008800.0
371686,105000.0
371688,103000.0
371689,107000.0
371690,108000.0
371694,106000.0
371692,106000.0
371697,105000.0
371700,108000.0
371702,107000.0
371703,106000.0
371699,102000.0
371704,105000.0
371705,110300.0
371713,104000.0
371712,104000.0
371650,108000.0
371716,82000.0
371617,1549430.0
339850,168866000.0
346935,736623000.0
369193,48916000.0
371723,81000.0
371725,113000.0
371728,57000.0
370706,1376000.0
370708,1420000.0
371752,399000.0
371755,383000.0
371536,117180000.0
371761,396000.0
371765,387000.0
371783,380000.0
371774,394000.0
371794,401000.0
371775,391000.0
371803,414000.0
371798,389000.0
371785,372830.0
371777,376000.0
371788,398400.0
371784,393600.0
371799,404000.0
371778,401100.0
371787,395300.0
371791,393000.0
371780,423700.0
371773,400600.0
371802,405000.0
371801,423000.0
371804,397000.0
371759,574950.0
371809,380000.0
371812,378000.0
371815,397000.0
371742,401000.0
346934,834000000.0
371818,122000.0
371831,75600.0
371832,92000.0
371318,57522700.0
353882,439500.0
353878,457920.0
353875,464000.0
371834,88980.0
346937,798618000.0
371836,139000.0
371081,106501000.0
371843,87400.0
371849,108000.0
371848,108000.0
371840,120200.0
371841,123000.0
371856,105000.0
371854,104000.0
371859,68000.0
371852,125700.0
371861,51000.0
371825,833920.0
371860,71000.0
370710,1500000.0
371864,88000.0
371866,55300.0
371868,52000.0
371858,221200.0
371875,47000.0
371871,72000.0
371878,59000.0
371876,70300.0
371883,94850.0
371881,53000.0
371882,90000.0
370714,1507000.0
371885,104000.0
371886,106300.0
346938,728361000.0
371890,106000.0
371892,109000.0
371870,203000.0
371891,220000.0
371894,111000.0
371895,105000.0
371897,103400.0
368602,86280000.0
371919,100700.0
371907,104000.0
371922,100600.0
371913,105000.0
371915,107000.0
371930,107000.0
371905,103000.0
371921,102000.0
371909,105900.0
371903,107000.0
371917,109000.0
371916,110000.0
371925,107000.0
371900,103700.0
371926,106000.0
371912,111000.0
371908,106000.0
371910,107000.0
371914,107000.0
371936,102000.0
371937,108300.0
371938,104000.0
371842,101000.0
346939,685400000.0
371945,86400.0
371946,285400.0
371942,275300.0
371363,1852480.0
371949,80060.0
371717,11776000.0
371896,710070.0
346940,660268000.0
303224,89349400.0
346941,645949000.0
371953,142920.0
371951,193200.0
371806,4771300.0
371965,412000.0
371963,410400.0
371973,391200.0
371970,405000.0
371959,412000.0
371968,394000.0
371981,393000.0
371982,409000.0
371977,418000.0
371980,413500.0
371969,405000.0
371972,407700.0
371975,412000.0
371979,398200.0
371984,420200.0
371956,418600.0
371964,416500.0
371958,425500.0
372012,389000.0
371989,400000.0
372007,398000.0
372008,397000.0
372011,368000.0
371991,388000.0
372014,383000.0
371986,395000.0
372016,372000.0
372003,406000.0
372004,392000.0
371996,390100.0
372015,374000.0
371987,406000.0
372001,405000.0
371997,392300.0
372006,409500.0
371988,395000.0
372009,422000.0
372000,413000.0
371995,390000.0
371985,406800.0
371990,404000.0
350497,150539000.0
371135,64673600.0
371368,1829000.0
371367,1712000.0
371369,1805000.0
371952,395200.0
372021,335100.0
371947,1978100.0
372024,1148670.0
371372,1868000.0
372027,323200.0
346936,922327000.0
372030,129000.0
371844,31207600.0
372041,105500.0
372037,107000.0
372039,110000.0
372043,106000.0
346943,632937000.0
372047,107000.0
372049,110000.0
372050,105000.0
372061,105000.0
372070,111000.0
372054,110700.0
372067,108400.0
372065,105700.0
372057,110000.0
372077,109900.0
372068,111000.0
372078,115000.0
372059,111000.0
372081,114000.0
372069,112000.0
372058,109000.0
372074,109100.0
372075,110100.0
372060,111000.0
372055,104600.0
372062,112000.0
372073,112000.0
372086,107000.0
372089,110000.0
372090,105000.0
372091,103000.0
372096,102000.0
372032,102700.0
372095,102000.0
372097,100900.0
372094,106000.0
370877,46890000.0
371838,66455300.0
371837,68583700.0
371839,70554400.0
372123,1526860.0
372222,42000.0
372122,159200.0
369957,80005000.0
372124,1399900.0
369958,80052000.0
370878,51916700.0
372126,523000.0
372128,174000.0
372125,546600.0
372225,135000.0
372313,136000.0
368207,2124590000.0
367271,1509000.0
367272,1536000.0
372230,245000.0
372234,269400.0
371941,68723300.0
372407,151000.0
366532,70971200.0
372382,388000.0
372383,419000.0
372384,411000.0
372385,392000.0
372391,393800.0
371939,71213500.0
372386,400000.0
372387,412000.0
372397,395000.0
372390,394100.0
372394,410000.0
372392,384700.0
372398,408000.0
372393,396000.0
372396,385000.0
372389,390000.0
372431,386000.0
372430,386000.0
372432,379300.0
372433,374500.0
372435,397000.0
372440,390000.0
372439,397000.0
372434,391000.0
346946,598864000.0
346942,761294000.0
372442,397000.0
372449,401000.0
372446,398600.0
372447,399000.0
372445,400000.0
372451,390000.0
372452,404000.0
372454,385000.0
372444,413300.0
372443,409900.0
372455,413000.0
346944,618874000.0
372463,389000.0
372458,393200.0
372466,404000.0
372468,378200.0
372473,386800.0
372459,401000.0
372456,416000.0
372464,397700.0
372470,400000.0
372467,383600.0
372471,412000.0
372465,398000.0
372223,411000.0
372472,404000.0
372474,51000.0
372477,102900.0
372476,810667.0
372482,811067.0
372475,229900.0
371223,44756700.0
372018,28479400.0
371771,12742000.0
372484,135000.0
372486,101400.0
372488,104700.0
372499,102500.0
372495,106000.0
372490,106000.0
372487,108000.0
372489,104000.0
372491,108000.0
372497,106000.0
372498,109000.0
372492,109000.0
372500,108000.0
372496,107000.0
372503,103700.0
372504,101000.0
372506,104100.0
372508,104000.0
372507,100800.0
372509,104000.0
372513,108000.0
372510,109000.0
372512,109000.0
372517,107000.0
372516,106000.0
372518,106000.0
372511,104000.0
372520,103200.0
372519,107800.0
372524,104300.0
372523,101900.0
372525,102200.0
372526,107000.0
372527,106000.0
372528,106000.0
372530,107000.0
372529,109000.0
372532,107000.0
372531,108000.0
372534,107000.0
372536,102600.0
372535,104000.0
372538,108600.0
372541,103500.0
372542,100400.0
372543,101500.0
372544,103000.0
372545,104000.0
372546,106000.0
372485,109000.0
371402,1952300.0
371388,1831000.0
371407,1856000.0
371395,1920000.0
371379,1785600.0
371380,1790200.0
371381,1826700.0
371382,1888000.0
371385,1831000.0
371390,1876000.0
371391,1937000.0
371393,1914500.0
371394,1925000.0
371396,1794000.0
371398,1917000.0
371400,1924600.0
371401,1859000.0
371403,1834000.0
371406,1896900.0
371410,1875000.0
371413,1946000.0
371414,1844000.0
371416,1803000.0
371417,1909000.0
371419,1839500.0
371420,1796500.0
371421,1834500.0
371423,1917000.0
371424,1889000.0
371425,1857000.0
371427,1872000.0
371428,1850600.0
371429,1874700.0
371430,1919200.0
371431,1799000.0
371432,1900100.0
371433,1846500.0
371434,1848000.0
371435,1905200.0
371437,1885900.0
371438,1889100.0
371439,1872100.0
371440,1884600.0
371441,1918000.0
371442,1907400.0
371444,1865000.0
371445,1911000.0
