jobid,total_energy
15481,228600.0
15483,181200.0
15485,183000.0
15487,174000.0
15488,183000.0
15489,700400.0
15490,55700.0
15412,4911240.0
15493,2393900.0
15491,674000.0
15492,219700.0
15494,159260.0
15501,183000.0
15498,184100.0
15373,44988000.0
15507,246800.0
15510,236800.0
15515,228600.0
15519,602800.0
15524,194400.0
15529,174800.0
15525,183400.0
15527,178700.0
15530,176200.0
15532,602400.0
15535,469000.0
15554,176400.0
15496,2465400.0
15547,252600.0
15564,271000.0
15574,237600.0
15558,295400.0
15560,351700.0
15572,368400.0
15582,169400.0
15587,183300.0
15595,164400.0
15571,415300.0
15331,56336700.0
15576,235740.0
15553,477000.0
15569,431600.0
15592,253300.0
15585,276000.0
15583,319400.0
15600,142500.0
15598,396000.0
15588,394200.0
15599,431000.0
15606,186300.0
15603,375140.0
15602,362400.0
15570,810000.0
15589,769100.0
15594,869000.0
15577,868600.0
15624,242000.0
15635,247300.0
15633,255700.0
15540,2929400.0
15641,604200.0
15639,449000.0
15657,174700.0
15666,169500.0
15618,914370.0
15662,232300.0
15659,370000.0
15619,1154000.0
15667,415300.0
15610,2633760.0
15668,839300.0
15646,913700.0
15649,1003300.0
15676,708000.0
15677,626600.0
15476,13413900.0
15681,162000.0
15495,8789000.0
15683,998600.0
15687,165800.0
15688,169400.0
15511,44709000.0
15689,255300.0
15371,97471200.0
15701,56300.0
15423,19261000.0
15702,214700.0
15244,7771360000.0
15604,54554700.0
15242,37347900.0
15704,1431600.0
15717,57000.0
15719,79400.0
15705,3611600.0
15720,59300.0
15721,208000.0
15722,96300.0
15691,45128200.0
15395,99658600.0
15723,247000.0
15399,111924000.0
15712,7469100.0
15708,8452300.0
15735,249000.0
15716,54352200.0
15725,42158600.0
15733,3078500.0
15732,10792900.0
15743,42615300.0
15690,28995600.0
15728,14785100.0
15740,56529000.0
15751,124400.0
15761,849500.0
15758,866300.0
15756,899500.0
15762,876000.0
15765,173600.0
15750,42308600.0
15713,7794770000.0
15747,14654000.0
15736,102124000.0
15737,112185000.0
15774,201000.0
15752,56310200.0
15777,116300.0
15769,42472400.0
15791,590400.0
15792,838100.0
15766,89012000.0
15793,821000.0
15779,57433800.0
15786,41406300.0
15821,74000.0
15826,52300.0
15820,2395100.0
15828,1335000.0
15805,7866000.0
15803,8059300.0
15772,102784000.0
15771,112606000.0
15813,57390900.0
15810,14716300.0
15854,121850.0
15775,111026000.0
15837,6421400.0
15811,16784300.0
15836,9245700.0
15770,7772360000.0
15834,11555600.0
15848,46164000.0
15858,207900.0
15860,128000.0
15861,9064600.0
15855,57348900.0
15863,113000.0
15778,38601500.0
15862,10728000.0
15859,42970600.0
15870,10305000.0
15880,819000.0
15881,813000.0
15882,829000.0
15865,54939600.0
15852,102426000.0
15883,855000.0
15856,114394000.0
15874,40539600.0
15891,845300.0
15894,835040.0
15902,827700.0
15898,4250000.0
15905,72800.0
15906,50200.0
15908,233300.0
15909,234000.0
15910,48600.0
15911,233000.0
15867,24223000.0
15868,23765000.0
15893,42225800.0
15916,84000.0
15917,148500.0
15918,250700.0
15885,54917600.0
15857,7780820000.0
15890,55033000.0
15919,10580200.0
15926,1709000.0
15925,1753500.0
15930,59000.0
15931,58500.0
15904,14812900.0
15873,29250000.0
15934,52800.0
15940,1336400.0
15937,1323080.0
15943,303400.0
15939,3514300.0
15921,55042200.0
15953,1673700.0
15935,45466500.0
15954,227800.0
15942,8622730.0
15952,7847900.0
15950,52867200.0
15955,45646500.0
15964,208500.0
15967,217700.0
15923,7765410000.0
15975,1668000.0
15958,9322110.0
15960,9119700.0
15979,1851880.0
15990,167200.0
15987,353400.0
15983,2461140.0
15991,174000.0
15993,212000.0
15992,222460.0
15985,801000.0
16003,54000.0
16000,167500.0
15998,189260.0
16004,45000.0
16006,57000.0
16009,224700.0
16014,92300.0
16016,90000.0
16008,801700.0
16005,673600.0
16026,47100.0
15962,45592200.0
16029,81260.0
16031,78600.0
16027,185600.0
16034,147700.0
15957,54091500.0
16038,115700.0
16042,107300.0
16025,670400.0
16054,194000.0
16055,202600.0
16010,2086000.0
16048,564400.0
16039,4908000.0
16057,341200.0
16056,373400.0
16050,673800.0
16063,178000.0
16062,175400.0
16018,1169230000.0
16067,333200.0
16066,319400.0
16073,2312000.0
16070,679000.0
16081,3015370.0
16085,2540000.0
16079,371700.0
16089,77500.0
16104,3082100.0
16097,384000.0
16107,3067370.0
16118,322000.0
16120,331400.0
16112,668700.0
16122,473200.0
16126,98000.0
16128,102000.0
16127,108000.0
16065,4432300.0
16132,45000.0
16131,350800.0
16130,340800.0
16129,336000.0
16133,197400.0
16139,220700.0
16136,209300.0
16142,353400.0
16141,350000.0
16135,24650300.0
16147,330800.0
16145,309400.0
16146,321400.0
16053,849542000.0
16140,564600.0
16160,174000.0
16163,178600.0
16162,168000.0
16164,179000.0
16161,166600.0
16153,272600.0
16155,496300.0
16156,520000.0
16158,632000.0
16157,653000.0
16171,54000.0
16159,638000.0
16169,271400.0
16172,225000.0
16182,198000.0
16152,1185800.0
16183,271900.0
16185,468000.0
16186,495100.0
16184,797000.0
16190,760000.0
16191,559600.0
16197,320000.0
16196,313000.0
16198,331000.0
16194,333400.0
16195,324000.0
16069,1185140000.0
16188,1451000.0
16202,308200.0
16203,333400.0
16201,322000.0
16199,670200.0
16166,69636800.0
16223,244600.0
16150,149761000.0
16228,170000.0
16243,247900.0
16236,642600.0
16232,1469300.0
16045,53944500.0
16255,356600.0
16226,1173740000.0
16259,316000.0
16258,352200.0
16216,3462000.0
16275,177500.0
16285,185400.0
16288,352000.0
16281,266500.0
16265,327000.0
16276,365700.0
16279,388550.0
16272,444000.0
16294,482000.0
16293,520800.0
16246,2919900.0
16284,737300.0
16296,344000.0
16297,352800.0
16287,825000.0
16268,848000.0
16269,947000.0
16298,1186600.0
16270,949000.0
16271,1050000.0
16299,219000.0
16303,502000.0
16302,522000.0
16306,501000.0
16305,512000.0
16311,1004000.0
16307,21822500.0
16316,478200.0
16123,9728000.0
16320,1021000.0
16325,495000.0
16332,1559000.0
16092,13045000.0
16347,43893100.0
16371,100600.0
16365,1579800.0
16350,32743000.0
16377,8024000.0
16376,5593000.0
16388,1260000.0
16393,3091000.0
16397,51000.0
16395,761000.0
16398,47000.0
16247,4413890000.0
16387,3062000.0
16400,1300700.0
16402,3618000.0
16403,3242000.0
16391,5310900.0
16404,7476000.0
16370,686731000.0
16051,7891340000.0
16414,176608000.0
16433,2022400.0
16443,56800.0
16446,2726540.0
16439,102500.0
16440,105600.0
16435,784760.0
16451,688100.0
16460,104800.0
16463,143500.0
16454,1368000.0
16473,3708000.0
16476,4167000.0
16478,22455800.0
16486,11923200.0
16497,132400.0
16489,22717400.0
16501,241400.0
16499,290000.0
16507,184400.0
16484,2907400.0
16485,2948000.0
16481,1331400.0
16508,223500.0
16455,6074600.0
16513,408000.0
16494,1015000.0
16511,687300.0
16516,22640000.0
16522,56300.0
16526,229400.0
16525,254000.0
16553,194000.0
16536,252400.0
16554,248400.0
16529,355300.0
16524,22186400.0
16544,352500.0
16568,223800.0
16542,431700.0
16551,427600.0
16558,584000.0
16563,523300.0
16531,901000.0
16583,62700.0
16532,1046000.0
16564,882100.0
16533,1120000.0
16584,74400.0
16587,113400.0
16567,1269600.0
16592,52600.0
16594,205000.0
16581,36371600.0
16596,5997330.0
16579,1097700.0
16591,1751400.0
16515,27787200.0
16597,53200.0
16589,2403300.0
16588,2571200.0
16590,2516000.0
16600,287800.0
16576,2140300.0
16450,42263100.0
16608,48000.0
16614,428000.0
16613,23478000.0
16612,1708000.0
16628,3235400.0
16609,2185000.0
16611,2114800.0
16629,4721820.0
16635,48000.0
16630,10708300.0
16638,56700.0
16637,3287000.0
16639,53600.0
16640,684800.0
16642,16828500.0
16641,680000.0
16644,3427800.0
16633,4226000.0
16631,3825200.0
16632,3962000.0
16650,56300.0
16656,48600.0
16647,552000.0
16659,52400.0
16643,2962000.0
16661,70200.0
16449,52674900.0
16662,99000.0
16664,123000.0
16668,121300.0
16615,3570000.0
16660,818700.0
16678,49100.0
16680,54000.0
16681,55400.0
16685,43600.0
16682,260600.0
16651,3817200.0
16653,4078300.0
16683,270000.0
16694,173000.0
16712,110400.0
16703,210000.0
16687,258000.0
16708,227600.0
16705,274300.0
16704,303700.0
16696,356700.0
16702,372700.0
16711,792400.0
16675,2062600.0
16713,3072000.0
16618,9020000.0
16624,40806000.0
16622,9845000.0
16727,49600.0
16728,49500.0
16729,48600.0
16730,48400.0
16731,47000.0
16732,47300.0
16733,47700.0
16735,48000.0
16734,123700.0
16736,47400.0
16601,14610900.0
16666,52625700.0
16720,8396800.0
16740,3578000.0
16750,205300.0
15978,7848470000.0
16751,24832000.0
16717,20888400.0
16744,52763800.0
16763,203600.0
16766,358000.0
16772,434000.0
16771,27186600.0
16774,24078000.0
16788,3393330.0
16792,4114000.0
16804,119000.0
16809,123700.0
16807,411400.0
16810,4541260.0
16812,49730.0
16765,52520100.0
16815,197880.0
16817,154080.0
16821,558000.0
16824,118700.0
16825,3572000.0
16827,4384630.0
16746,104152000.0
16823,460380.0
16826,538000.0
16828,118800.0
16831,139400.0
16838,2792050.0
16840,1911000.0
16841,4510900.0
16839,885000.0
16843,2169320.0
16844,129300.0
16835,823300.0
16842,350000.0
16846,1986950.0
16848,1356000.0
16849,76000.0
16850,1427680.0
16853,1530000.0
16851,132300.0
16855,1929000.0
16856,49000.0
16862,4192800.0
16868,2355320.0
16870,3772190.0
16872,1463370.0
16789,27254000.0
16874,4868310.0
16905,3924170.0
16919,4795430.0
16913,184000.0
16921,1812670.0
16897,263300.0
16910,266000.0
16922,112000.0
16923,2809500.0
16898,344000.0
16907,383500.0
16904,435000.0
16914,413200.0
16926,5999170.0
16928,2974500.0
16906,756000.0
16930,2044410.0
16932,4468300.0
16894,1112000.0
16933,3286500.0
16934,4239000.0
16936,2805230.0
16942,3198560.0
16456,504872000.0
16943,7211620.0
16946,1596000.0
16948,1920380.0
16949,1878620.0
16950,2265560.0
16952,328000.0
16953,348800.0
16464,86176400.0
16465,78860000.0
16875,12560500.0
16878,13528800.0
16960,332000.0
16754,29626400.0
16965,4689440.0
16959,1347000.0
16966,106000.0
16967,4450080.0
16968,208000.0
16889,4643900.0
16969,48000.0
16974,546000.0
16977,159200.0
16978,3519840.0
16976,329300.0
16975,808000.0
16986,4501600.0
16985,111100.0
16988,4360800.0
16989,514000.0
16991,90000.0
17005,185300.0
16981,1879000.0
17006,518000.0
16995,687000.0
17009,97000.0
17008,119000.0
16877,8498000.0
16982,2466800.0
17014,57900.0
17017,81000.0
17015,107200.0
17012,254000.0
17024,67500.0
17021,244500.0
17025,120800.0
17027,4341710.0
17028,52400.0
17030,79600.0
16819,52760600.0
16918,8708100.0
17033,296000.0
17032,539300.0
16901,9185500.0
17042,59600.0
17041,563700.0
17043,278700.0
17034,4906400.0
17046,468400.0
17048,213300.0
17049,218700.0
17058,157000.0
17061,54500.0
17057,508400.0
17060,579560.0
17065,312600.0
17055,50277700.0
17069,364000.0
17077,54000.0
17081,115000.0
16971,6978100.0
17082,555000.0
17086,345100.0
17089,120900.0
17087,783600.0
17097,55000.0
17099,284500.0
17102,110700.0
17098,557400.0
17104,132400.0
17106,5574170.0
17109,87000.0
17111,70600.0
17112,127000.0
17010,5379000.0
17113,153100.0
17118,43000.0
17108,12291400.0
17110,548000.0
17122,72000.0
17119,387000.0
17120,12944600.0
16891,2896390000.0
17072,118914000.0
17130,43000.0
17131,2647660.0
17125,759000.0
16760,7821850000.0
17134,316000.0
17132,1077200.0
16980,10142700.0
17139,46000.0
17140,234000.0
17141,184000.0
17142,262400.0
17084,4105600.0
17143,374200.0
17128,1160200000.0
17147,365300.0
17149,126300.0
17095,8069700.0
17148,3783400.0
17167,187000.0
17168,114000.0
17169,156400.0
17175,122600.0
17170,200300.0
17176,94400.0
17177,107000.0
17172,224800.0
17174,289000.0
17180,110600.0
17181,114300.0
17182,114000.0
17184,95400.0
16834,91436000.0
17187,435500.0
17188,1131000.0
17190,222400.0
17144,2659200.0
17195,614900.0
17196,492000.0
17199,82000.0
16829,100008000.0
17133,425792000.0
17206,406000.0
17210,197300.0
17212,594400.0
17093,14260500.0
17223,1628100.0
17216,3520000.0
17237,457000.0
17238,276000.0
17231,1590000.0
17232,1483000.0
17241,429000.0
17242,314600.0
17251,99000.0
17252,66000.0
17253,93500.0
17254,61600.0
17256,722800.0
17255,1244000.0
17257,59600.0
17259,701320.0
17260,1404270.0
17200,44885100.0
17227,14854000.0
17207,18628400.0
17221,17639000.0
17263,44189100.0
17275,251900.0
17267,13289200.0
17283,180000.0
17269,1481000.0
17145,9906100.0
17284,4552000.0
17285,134000.0
17288,57000.0
17290,243000.0
17185,110351000.0
17135,7865500000.0
17298,614000.0
17299,53200.0
17272,7885000.0
17301,695800.0
17305,51600.0
17306,541000.0
17307,302300.0
17314,190600.0
17312,567000.0
17313,654000.0
17278,9185000.0
17325,231400.0
17309,1085110000.0
16852,53152400.0
17332,1055700.0
17339,167700.0
17336,20972900.0
17296,1113460000.0
17353,126000.0
17354,53000.0
17352,134000.0
17355,212400.0
17359,77400.0
17367,77000.0
17368,89000.0
17364,90000.0
17375,85000.0
17379,95000.0
17373,99000.0
17385,69500.0
17356,763500.0
17347,1421000.0
17343,2243000.0
17382,1119500.0
17414,288800.0
17411,298000.0
17409,311200.0
17422,309000.0
17420,340000.0
17388,1877300.0
17404,523000.0
17415,518400.0
17393,1394000.0
17428,74000.0
17318,6393000.0
17424,4971400.0
17425,596600.0
17429,50000.0
17431,47000.0
17342,4173100.0
17443,187750.0
17439,174000.0
17445,206000.0
17402,1470900.0
17456,208000.0
17449,251400.0
17436,392200.0
17437,401000.0
17448,378000.0
17454,441000.0
17458,234000.0
17459,292900.0
17319,8692000.0
17463,48000.0
17464,182000.0
17434,1353000.0
17468,254000.0
17465,2022000.0
17470,314900.0
17480,398000.0
17482,84000.0
17481,2291400.0
17485,163000.0
17490,124900.0
17338,7030500.0
17493,136600.0
17497,81000.0
17496,107000.0
17499,54800.0
17489,1241600.0
17327,44122500.0
17503,217100.0
17501,266300.0
17491,1196000.0
17500,1952000.0
17509,258000.0
17512,1435800.0
17515,292900.0
17521,101600.0
17510,1261000.0
17525,95000.0
17539,53000.0
17543,90000.0
17537,249800.0
17561,96000.0
17527,444000.0
17532,507000.0
17567,137400.0
17531,496000.0
17546,210000.0
17571,54000.0
17572,46000.0
17549,400700.0
17591,117000.0
17580,194500.0
17597,182500.0
17586,203600.0
17590,208300.0
17585,244600.0
17602,105500.0
17563,650500.0
17577,401000.0
17570,582000.0
17606,77700.0
17611,84000.0
17574,476000.0
17596,511000.0
17555,1021000.0
17551,1126000.0
17544,1321000.0
17626,69000.0
17623,295000.0
17624,306700.0
17632,59700.0
17654,175000.0
17649,247300.0
17659,257600.0
17639,316000.0
17650,333000.0
17661,314600.0
17655,438500.0
17664,462000.0
17629,1548000.0
17669,209500.0
17712,179000.0
17315,15914000.0
17710,294400.0
17698,322000.0
17706,378300.0
17335,4408060000.0
17705,806000.0
17693,1076500.0
17692,1127700.0
17630,3781000.0
17727,1096700.0
17321,7178900.0
17508,43343400.0
17744,298400.0
17743,1240500.0
17739,1432000.0
17746,1135800.0
17740,1767400.0
17748,1032600.0
17759,2104000.0
17322,8103700.0
17760,322000.0
17761,245700.0
17762,2433600.0
17767,200000.0
17768,210900.0
17178,49101000.0
17771,49000.0
17770,888000.0
17294,99340000.0
17617,11935000.0
17735,6941700.0
17791,90000.0
17792,92000.0
17796,913760.0
17795,533200.0
17793,196000.0
17797,1675000.0
17801,541000.0
17802,53000.0
17803,51000.0
17809,127400.0
17783,3749240.0
17821,662800.0
17822,622133.0
17823,2033000.0
17806,1305000.0
17747,41877900.0
17827,2532270.0
17828,300100.0
17830,2524270.0
17831,2126130.0
17833,2169330.0
17834,292900.0
17835,2844800.0
17807,3547100.0
17836,2562670.0
17840,2186400.0
17736,13966600.0
17849,558000.0
17853,560000.0
17845,4272700.0
17772,54999000.0
17857,181500.0
17829,43373200.0
17865,174000.0
17870,173000.0
17880,171000.0
17871,295600.0
17504,28954700.0
17392,7831450000.0
17859,581100.0
17882,563000.0
17861,728300.0
17862,828900.0
17896,122000.0
17911,127000.0
17902,141400.0
17901,325000.0
17913,523000.0
17847,10735000.0
17892,3715000.0
17891,3504400.0
17894,3858400.0
17927,179700.0
17933,171600.0
17931,284000.0
17926,344000.0
17936,381000.0
17923,528600.0
17922,488400.0
17944,514000.0
17954,179500.0
17960,170000.0
17958,285000.0
17953,349000.0
17963,390000.0
17971,540000.0
17885,42856800.0
17974,53460.0
18024,272600.0
18021,273900.0
18030,281500.0
18018,281100.0
18027,328800.0
18023,334000.0
18017,421000.0
18022,448400.0
18012,618000.0
18011,838000.0
18050,212300.0
18051,261100.0
18044,292000.0
18045,342500.0
18049,343000.0
18039,485000.0
18054,730000.0
18048,742000.0
17949,5246000.0
18057,861000.0
17950,5810200.0
18038,1760300.0
17765,10591800.0
18084,249800.0
18073,279000.0
18079,288000.0
18083,303100.0
18074,383000.0
18085,381000.0
18080,534500.0
18089,557200.0
18086,694600.0
18067,1268400.0
18094,1375000.0
18117,177500.0
18113,178100.0
18116,178000.0
18121,204500.0
18125,214000.0
18132,95000.0
18112,278000.0
18115,285700.0
18108,389600.0
18140,125000.0
18118,429100.0
18127,428000.0
18130,1033300.0
18124,619000.0
18129,574000.0
18109,1419000.0
18068,2562000.0
18157,190600.0
18146,736000.0
18166,186300.0
18172,180000.0
18181,190700.0
18184,190000.0
18177,273000.0
18170,292000.0
18178,286200.0
18168,328000.0
18171,341400.0
18175,366000.0
18182,449000.0
18202,262000.0
18190,264000.0
18196,279600.0
18191,290700.0
18188,393000.0
18187,351500.0
18198,333000.0
18192,375000.0
18161,625000.0
18205,415200.0
18203,425000.0
18194,490000.0
18144,1465000.0
18210,177000.0
18201,621400.0
18199,714000.0
18193,1075000.0
18214,54000.0
18153,1560100.0
18216,210000.0
18217,250900.0
18236,182000.0
18224,207600.0
18232,215000.0
18225,209000.0
18221,275900.0
18222,327000.0
18231,243000.0
18237,331000.0
18239,346000.0
18228,392000.0
18240,362500.0
18241,373400.0
18242,379000.0
18233,545000.0
18247,232800.0
18250,90000.0
18227,1747700.0
18258,179000.0
18253,886500.0
18003,45774000.0
18141,4357000.0
18261,190000.0
18254,1089000.0
18263,769500.0
18257,1137000.0
18294,182000.0
18284,203000.0
18278,219000.0
18280,221000.0
18272,285000.0
18289,255000.0
18290,334200.0
18276,431000.0
18299,240000.0
18286,541200.0
18285,605000.0
18293,765700.0
18295,741000.0
18281,1177000.0
18311,49200.0
18312,214000.0
18333,173000.0
18320,218000.0
18327,202300.0
18328,207000.0
18317,232000.0
18324,274000.0
18331,247000.0
18163,5406700.0
18336,357400.0
18325,401000.0
18213,4699000.0
18341,342800.0
18343,354000.0
18332,599000.0
18139,6712700.0
18323,1554000.0
18376,160000.0
18372,176000.0
18381,201600.0
18373,237000.0
18375,268000.0
18384,302100.0
18387,357000.0
18380,428000.0
18371,459000.0
18388,450000.0
18402,235000.0
18396,255000.0
18385,677600.0
18394,370000.0
18398,332300.0
18379,808000.0
18409,394500.0
18411,410000.0
18389,865000.0
18395,694000.0
18368,908000.0
18405,622000.0
18407,626000.0
18138,7993000.0
17976,14174700.0
17977,14010000.0
17980,15131000.0
17981,14576500.0
17985,13754000.0
17987,13746700.0
17990,14681000.0
17998,13903000.0
18000,13817000.0
18344,2689500.0
18399,1853000.0
18419,235600.0
18421,211000.0
18444,258100.0
18441,273000.0
18416,1019500.0
18442,281000.0
18432,336000.0
18451,48700.0
18439,374000.0
18447,475000.0
18452,186500.0
18425,635000.0
18136,10259500.0
18456,259600.0
18426,980000.0
18462,42600.0
18423,1589800.0
18460,875000.0
18477,938000.0
18164,11566700.0
18490,469000.0
18486,355000.0
18491,432000.0
18487,887000.0
18500,46000.0
18501,55000.0
18147,53710400.0
18503,167000.0
18495,852500.0
18505,219979.0
18523,179500.0
18515,309000.0
18518,315000.0
18522,342000.0
18472,2539000.0
18529,373900.0
18521,784000.0
18264,42339000.0
18509,872000.0
18511,1052600.0
18537,27537300.0
18536,304990.0
18362,11290400.0
18430,6064960.0
18540,2860000.0
18539,3250000.0
18541,3038100.0
18543,2934000.0
18542,3248000.0
18544,3238000.0
18559,3503560.0
18499,3659000.0
18498,3607300.0
18580,80000.0
18557,1169700.0
18568,6752600.0
18569,13951600.0
18570,27655800.0
18585,131100.0
18560,2845800.0
18584,233790.0
18563,2886000.0
18564,3212000.0
18562,3151240.0
18566,3286000.0
18565,2962000.0
18567,2837200.0
18596,181600.0
18611,191000.0
18614,38886100.0
18589,268784.0
18588,358500.0
18607,289000.0
18622,56900.0
18600,293100.0
18623,72719.0
18625,56300.0
18601,366000.0
18603,441300.0
18590,520000.0
18635,88700.0
18645,89000.0
18644,92000.0
18631,99800.0
18634,97000.0
18648,90100.0
18649,90000.0
18610,682500.0
18641,221000.0
18613,889000.0
18629,1558600.0
18592,939000.0
18638,437000.0
18594,1161400.0
18615,3166200.0
18617,2882600.0
18618,3171750.0
18628,3133200.0
18660,4812000.0
18659,2330700.0
18661,9868000.0
18662,20037400.0
18663,41030200.0
18664,86601900.0
18693,131000.0
18695,135600.0
18696,142900.0
18694,155700.0
18691,153000.0
18682,261500.0
18689,281210.0
18684,274000.0
18679,268700.0
18686,455600.0
18657,3003600.0
18668,3340000.0
18703,50000.0
18669,3147300.0
18673,3314600.0
18705,285400.0
18665,182082000.0
18726,210600.0
18725,202500.0
18727,213000.0
18720,248100.0
18709,260700.0
18723,261000.0
18677,3152000.0
18627,2319520.0
18698,3277000.0
18700,3017800.0
18716,447700.0
18706,718500.0
18721,498300.0
18701,3170000.0
18732,4608480.0
18741,57500.0
18743,53000.0
18744,5056550.0
17886,7803490000.0
18761,133300.0
18760,140400.0
18733,820340.0
18750,175600.0
18753,181000.0
18757,190000.0
18746,195000.0
18751,195000.0
18745,206300.0
18764,188000.0
18729,2946000.0
18765,34293600.0
18763,391000.0
18769,59668600.0
18734,2941450.0
18735,3128000.0
18737,2938000.0
18774,53000.0
18739,2928200.0
18775,52200.0
18776,48000.0
18740,3078000.0
18781,187500.0
18787,182000.0
18783,194000.0
18778,184000.0
18784,203300.0
18777,198000.0
18780,249000.0
18796,136200.0
18766,3012000.0
18772,113084000.0
18768,3116400.0
18797,11994600.0
18790,421000.0
18792,397900.0
18770,3257100.0
18771,2894000.0
18809,849511.0
18773,2834000.0
18546,1981810000.0
18798,3128300.0
18799,3048000.0
18802,3000400.0
18803,2925400.0
18804,2949200.0
18814,796000.0
18812,898000.0
18811,3023200.0
18813,3338240.0
18818,960400.0
18815,2888600.0
18826,48300.0
18827,47600.0
18816,3386000.0
18845,130000.0
18846,140000.0
18847,130600.0
18832,176400.0
18655,6076500.0
18838,176000.0
18839,180000.0
18829,193000.0
18835,201000.0
18834,200000.0
18842,177000.0
18828,192700.0
18831,233000.0
18767,736742000.0
18817,2992000.0
18841,390600.0
18819,3014800.0
18548,41271000.0
18821,2996300.0
18823,3174000.0
18810,601451000.0
18824,2880400.0
18825,3297500.0
18850,311300.0
18666,391034000.0
18848,2974000.0
18854,347600.0
18849,2832000.0
18852,2855000.0
18871,251400.0
18856,3264680.0
18508,53840000.0
18858,3210000.0
18865,2976000.0
18867,3276000.0
18869,2930000.0
18878,181500.0
18877,367100.0
18870,2910000.0
18872,2814000.0
18873,2914800.0
18879,2964000.0
18889,332000.0
18881,3223520.0
18882,3206000.0
18883,3246000.0
18885,2914000.0
18886,2872000.0
18895,645333.0
18901,2546670.0
18890,2978800.0
18891,2946000.0
18906,345000.0
18905,361000.0
18896,3246600.0
18907,3025500.0
18908,2900000.0
18909,2957800.0
18898,1448000.0
18910,2932000.0
18911,3021300.0
18864,5244000.0
18922,58000.0
18914,2991800.0
18346,23287300.0
18915,3294860.0
18930,355000.0
18931,349400.0
18917,2942000.0
18921,2860000.0
18924,3085000.0
18900,3668000.0
18929,2893800.0
18941,337100.0
18927,1831000.0
18928,1797600.0
18933,2960000.0
18934,3258120.0
18937,3212000.0
18936,3023900.0
18939,3258000.0
18945,892600.0
18944,3186000.0
18948,357800.0
18946,2938000.0
18860,8999600.0
18857,8681000.0
18859,8627000.0
18861,9045000.0
18952,2977600.0
18953,3075000.0
18956,3032400.0
18957,2966000.0
18958,3232000.0
18973,346400.0
18964,3233880.0
18965,2952000.0
18966,3180000.0
18967,3050400.0
18969,3077200.0
18975,3232000.0
18976,2920000.0
18978,2930000.0
18979,3220400.0
18980,3212000.0
18981,3036000.0
18982,3294000.0
18983,3264000.0
18986,2982000.0
18880,54002600.0
18991,3305220.0
18992,2940000.0
18993,3200000.0
19003,153700.0
18994,3054500.0
18996,3084200.0
19001,397000.0
18998,3023400.0
19013,363000.0
18207,1509680000.0
19009,2998100.0
19008,3194000.0
19007,3278520.0
19011,3112600.0
19015,3009100.0
19016,3234000.0
19021,3103000.0
19023,3244300.0
19024,3007700.0
19030,368000.0
19029,373000.0
19026,3150000.0
19027,3010500.0
19039,352000.0
19040,338900.0
18962,44881500.0
19032,3217460.0
19033,3176000.0
19036,3081000.0
19035,3024400.0
19043,302000.0
19041,3232000.0
19042,3014400.0
19049,2862000.0
19051,3242800.0
19052,3238000.0
19053,3071500.0
19054,3026900.0
19058,387000.0
19056,3230000.0
19057,2896000.0
19060,2871200.0
19064,3033900.0
19072,386000.0
19065,3224800.0
19066,3194000.0
19067,3020000.0
19068,3236000.0
19080,349000.0
19074,3256920.0
19076,3032700.0
19077,3248000.0
19078,3080600.0
19079,2917200.0
19084,3284000.0
19086,360000.0
19090,51200.0
19093,51000.0
19111,121300.0
19085,3273000.0
19101,173000.0
19100,175000.0
19105,174000.0
19096,180200.0
19110,372000.0
19104,539000.0
19088,2967000.0
19091,3176000.0
19092,3038200.0
19094,2853800.0
19115,3128000.0
19121,364000.0
19116,3278880.0
19117,2875000.0
19119,2963000.0
19004,53936400.0
18504,39699000.0
19122,2834000.0
19129,368000.0
19123,2873200.0
19125,3243700.0
19126,3204000.0
19127,3029400.0
19128,2948000.0
19132,3001100.0
19133,3228000.0
19139,364000.0
19140,342000.0
19136,2829800.0
19045,43575000.0
19138,2957000.0
19141,2883200.0
19144,3236000.0
19143,3284800.0
19145,3045400.0
19148,962000.0
19147,2976700.0
19149,2850000.0
19151,2856000.0
19179,180000.0
19181,8950880.0
19167,297400.0
19156,978000.0
19165,346000.0
19168,428000.0
19175,471400.0
19174,511000.0
19155,2896800.0
19193,321400.0
19184,1998300.0
19160,2993200.0
19185,3920000.0
19186,8231330.0
19187,16654800.0
19161,3233900.0
19188,33712800.0
19162,3198000.0
19189,69591800.0
19190,144253000.0
19163,2831800.0
19180,2911000.0
19195,878500.0
19182,994000.0
19191,302098000.0
19197,2864000.0
19206,345000.0
19198,2856000.0
19204,937000.0
19199,2956800.0
19210,6992670.0
19211,13871200.0
19212,28384900.0
19213,55524400.0
19217,1659000.0
19218,3423000.0
19214,113863000.0
19202,3082600.0
19203,2898600.0
19205,2815000.0
19209,3254800.0
19221,887600.0
19200,1543100.0
19233,332700.0
19223,1846000.0
19225,7580000.0
19220,3208000.0
19226,15004000.0
19227,30760300.0
19228,59765200.0
19229,121910000.0
19230,250856000.0
19222,2883000.0
19232,2801600.0
19241,901000.0
19237,3256000.0
19238,3189200.0
19240,2871000.0
19242,3200800.0
19245,905300.0
19235,1569000.0
19244,2821000.0
19249,2887200.0
19252,2968000.0
19254,3188000.0
19264,366000.0
19256,3006800.0
19257,3243000.0
19258,3214000.0
19259,2783200.0
19261,3040000.0
19262,3232000.0
19265,3235400.0
19266,2935800.0
19276,345000.0
19269,2877400.0
19282,1009300.0
19273,2979100.0
